Job Title,Company,Location,Job Url
Data Analyst,Signet Jewelers,"New York, NY",https://www.indeed.com/rc/clk?jk=48624136752ce056&fccid=4a1076c699e1befc&vjs=3
Revenue and Strategy Internship (Summer 2021),FanDuel,"New York, NY",https://www.indeed.com/rc/clk?jk=7888a1fd6f66dfd8&fccid=ada833cd00ae27d8&vjs=3
Virtual HBO Max Data Science Intern – Summer 2021,Turner,"New York, NY",https://www.indeed.com/rc/clk?jk=d4c71150d8f1b53f&fccid=92b6ad9b1bd886b6&vjs=3
Impact Manager,Restore NYC,"New York, NY",https://www.indeed.com/company/Restore-NYC/jobs/Impact-Manager-aec4fb6a5adc4ae5?fccid=7ab3c3111e59b121&vjs=3
Students - Equity Trading Desk Internship Summer 2019,SMB Capital,"New York, NY",https://www.indeed.com/rc/clk?jk=7649cd45d0afd8f0&fccid=7d204885a50ad05e&vjs=3
Virtual HBO Max Data Science Intern – Summer 2021,Turner,"New York, NY",https://www.indeed.com/rc/clk?jk=d4c71150d8f1b53f&fccid=92b6ad9b1bd886b6&vjs=3
Impact Manager,Restore NYC,"New York, NY",https://www.indeed.com/company/Restore-NYC/jobs/Impact-Manager-aec4fb6a5adc4ae5?fccid=7ab3c3111e59b121&vjs=3
Students - Equity Trading Desk Internship Summer 2019,SMB Capital,"New York, NY",https://www.indeed.com/rc/clk?jk=7649cd45d0afd8f0&fccid=7d204885a50ad05e&vjs=3
Data Analyst (1-2),Function of Beauty,"New York, NY",https://www.indeed.com/rc/clk?jk=a0995dc358fdb3ac&fccid=068406d6c4205250&vjs=3
Data Analyst,Stabilis Capital Management,"New York, NY",https://www.indeed.com/company/Stabilis-Capital-Management/jobs/Data-Analyst-fe9abe52b99a8b4b?fccid=adf4f4ad266e0c04&vjs=3
UI Developer: Python/React,Balyasny,"New York, NY",https://www.indeed.com/rc/clk?jk=a0f34d081ab6c97e&fccid=3187d6d05b329ebf&vjs=3
Healthcare Data Scientist,pulseData,"New York, NY",https://www.indeed.com/rc/clk?jk=6720cf1c03a1c426&fccid=2c23f29fcd5c78da&vjs=3
Information Technology Intern,NPower,"New York, NY",https://www.indeed.com/company/NPower/jobs/Information-Technology-Intern-3f7d00d296af5dd0?fccid=8a303b43b9681353&vjs=3
Software Engineers & Web Developers,1DocWay,"New York, NY",https://www.indeed.com/rc/clk?jk=597b9830f39b5420&fccid=bc8bf69154b5fc28&vjs=3
Digital Archives Assistant,New York Public Library,"Long Island City, NY",https://www.indeed.com/rc/clk?jk=7c541433bfbcb0b8&fccid=ec3edbdb9b5c3b64&vjs=3
Staff Associate I,Columbia University,"New York, NY",https://www.indeed.com/rc/clk?jk=d5db169af09c80ad&fccid=bd976cc171c690e0&vjs=3
Senior Level Python Developer,Naka Technologies,"New York, NY",https://www.indeed.com/rc/clk?jk=bfa41cad10426505&fccid=c85d08a88c59e378&vjs=3
Data Python Developer,London Stock Exchange Group,"New York, NY",https://www.indeed.com/rc/clk?jk=31661855134fd73a&fccid=1c2a61588e44123b&vjs=3
Software Engineer (New Graduate Summer 2021),Teachable,"New York, NY",https://www.indeed.com/rc/clk?jk=653913a350bc087f&fccid=7c07af204e67482c&vjs=3
QUANTITATIVE RESEARCHER,"Two Sigma Investments, LLC.","New York, NY",https://www.indeed.com/rc/clk?jk=33e7c3208de5caab&fccid=facc18fe475dac15&vjs=3
QUANTITATIVE RESEARCHER,"Two Sigma Investments, LLC.","New York, NY",https://www.indeed.com/rc/clk?jk=33e7c3208de5caab&fccid=facc18fe475dac15&vjs=3
2021 Internships,Rosenblatt Securities,"New York, NY",https://www.indeed.com/rc/clk?jk=5d6843f2339bb52d&fccid=00ae4e776f21bc2f&vjs=3
2021 Software Engineer Program - Full Time Opportunity,"JPMorgan Chase Bank, N.A.","New York, NY",https://www.indeed.com/rc/clk?jk=612abab3477381ba&fccid=aaf3b433897ea465&vjs=3
Sr. Python Developer,"Jarvis Cole, Inc.","New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BeqOXt1Ki4TgaqVzKgHyO684REiCAwMDt6QdkLJMyKFE4U8Gf44T3q6743LZi-2_p_XCppDVPFs_FE2Xe2i0aRPBH6weWkKtIUf_Grrt4Tj3ow6iUFIA2-9QmoH_gPNOf2__-lLNGwseqX1elCdYJ1hce2brqEDZaSa58An80ireaDm0r6mRI_svFQBIdCuWLuuYVm6D2DnWAkw2eEe0UEzpOQvU-ykODJW03w_O2C4jri6oCBzMn3pMBgq98gwqTwVkpcEgtaSY-zwjSnnHBd03qSxpOe3Oqhx5Z660f8fUYMuLZF8EgSfU241OthnK8MY28PrJHGQu6zmGeWhHL6EpM79hSbIN7u4VHcolW1yk0wWkPQMF4LRsPyoe2f7OumJPsL_PFyN2SAdHU8DBtmyTjUsZtD-kDTTq2qfDssgrHpYbm981b9jHz2-ggSq0pEQBDA6OqRxA==&p=3&fvj=1&vjs=3
Java / Python Tutors,"SAM Consulting Services, Inc.","New York, NY",https://www.indeed.com/rc/clk?jk=6dd414e5bf2653aa&fccid=5551312f0bfb4c11&vjs=3
Analyst Analytics,Essence,"New York, NY",https://www.indeed.com/rc/clk?jk=dade846aec57df37&fccid=26865d82c27c8d42&vjs=3
Quantitative Developer,Katana Financial,"New York, NY",https://www.indeed.com/company/Katana-Financial/jobs/Quantitative-Developer-c0aed25dce4b7efd?fccid=8facda9ef34154c5&vjs=3
Application Developer,Blue World,"New York, NY",https://www.indeed.com/company/Blue-World-Inc/jobs/Application-Developer-6ccacb9b4d093549?fccid=5f7b13496f62b8bd&vjs=3
Data Scientist,Altice,"Long Island City, NY",https://www.indeed.com/rc/clk?jk=58f777d272c886a0&fccid=915628603ff911ad&vjs=3
Software Engineer,Modeling Ventures,"New York, NY",https://www.indeed.com/company/Modeling-Ventures/jobs/Software-Engineer-1555a01a8e409190?fccid=ef6512982fc63ad8&vjs=3
Software Engineer (Python) - Equinox Fitness Clubs,EQUINOX,"New York, NY",https://www.indeed.com/rc/clk?jk=eb3abd8710828f24&fccid=8e93e0f1981af822&vjs=3
Software Engineer,AT&T,"New York, NY",https://www.indeed.com/rc/clk?jk=a195d7dabc2ff8e3&fccid=25b5166547bbf543&vjs=3
Junior Data Scientist,Decode_M,"New York, NY",https://www.indeed.com/rc/clk?jk=148f2e5e7a652368&fccid=2721c1c2ba33c638&vjs=3
Python Engineer II,Flashpoint,New York State,https://www.indeed.com/rc/clk?jk=3d2b716b93f47228&fccid=03aa2d9789aa80c5&vjs=3
Analytics Intern,Rapid Ratings,"New York, NY",https://www.indeed.com/rc/clk?jk=cd897f0f69675150&fccid=84c0a9f9ae048249&vjs=3
Junior Data Scientist,Decode_M,"New York, NY",https://www.indeed.com/rc/clk?jk=148f2e5e7a652368&fccid=2721c1c2ba33c638&vjs=3
Python Engineer II,Flashpoint,New York State,https://www.indeed.com/rc/clk?jk=3d2b716b93f47228&fccid=03aa2d9789aa80c5&vjs=3
Analytics Intern,Rapid Ratings,"New York, NY",https://www.indeed.com/rc/clk?jk=cd897f0f69675150&fccid=84c0a9f9ae048249&vjs=3
Data Scientist - Analytics,OK Cupid,"New York, NY",https://www.indeed.com/rc/clk?jk=a39e237d7dc77f44&fccid=b5e22c34bcf6dbb6&vjs=3
Data Strategy Data Scientist,"Jefferies & Company, Inc.","New York, NY",https://www.indeed.com/rc/clk?jk=dd4117e88941026a&fccid=0140e51652b12787&vjs=3
Python Software Engineer,TapRecruit,New York State,https://www.indeed.com/rc/clk?jk=1128a3c927663b77&fccid=51cf30577cbc9b4d&vjs=3
Junior Forecasting Analyst,BARK,"New York, NY",https://www.indeed.com/rc/clk?jk=d6edc635cfe62e08&fccid=d27e65e2288cfeac&vjs=3
Software Engineer (All Levels),Ribbon Health,"New York, NY",https://www.indeed.com/rc/clk?jk=2134c7942751417c&fccid=1b3df0faac85255e&vjs=3
"Associate Manager, Data Science",Harnham,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ARICpNo1DhGqfodICOss3ZS6QdhS5AHh5hrs_CHOPYqyMBbpKreu8_0VPK2YpEpLYrxVvG81rRoTMk1IU6ZR4w5JcJzOPpCcI6Xga2oBRx8ITDQIsoGUxfedDcy_CebppFIrGN9P6amOVAtvFp58opx-MYc3rG7fPUiayXQAmcaami5tSjBhKHQIMoUOC20RRUsrJ0POR_Ku6fIMYLOKuaf3PsHgNVp9jbxBHusIDCxGr8xNuRdXqRki4XG4TS7e83wc2IDY5Tb7q1W-ePVRKodjBf4eVP01hk7y5l8rWbGhnZ12nxSYX7kYVt0BVYx_2oBkrqtyussAbVUxK_oJlM5CQ_QM1rIrbjTHg7ZkCG8gjaYu58_v95p5g-4nDME5_HT-vBU3NeUlCLAmhZys9dVBxwOsJhJvUNOxSHmjA9wyKrQM9WjOr0Uzf7lXfy2Zt66tehNzNEeYDlj4fw0DU4woPzhkCW39yK-1FwEEnai8TGgakGD78dzOI9gFiHRJj3HPQkrhv-8O1lLZo00xoxQtZC6Dd9zVN1cXPpvo-J_lKeZRRy53E4-ZDhxzOo06epSfVIRQPFfDllLndMJKCD6oE1m0xDiZ7-pwwUikGpra2NdfgH58w8xRqxPPrhmTImdwvzAzDla_axza-KaLD5duY8t8aQbLAu4aVG_SYUqDuCipKixB77TWf7EPtsesQdt8jHF7wvFA==&p=8&fvj=0&vjs=3
Quantitative Researcher,SEVEN EIGHT CAPITAL,"New York, NY",https://www.indeed.com/rc/clk?jk=e2c13dac12042e37&fccid=e99e0f54c1059cab&vjs=3
Data Scientist Intern,The New York Times,"New York, NY",https://www.indeed.com/rc/clk?jk=b6e4fc84c7d476ea&fccid=1b50fcfb150b1b48&vjs=3
Full Stack Python Engineer,Accenture,"New York, NY",https://www.indeed.com/rc/clk?jk=438edce7536d73ed&fccid=a4e4e2eaf26690c9&vjs=3
Specialist IT Support,JetBlue Airways Corporation,"Long Island City, NY",https://www.indeed.com/rc/clk?jk=0dd90cdd23844ea9&fccid=38b8f999774b46b1&vjs=3
"ESG Data Model Rebuilding, Model consolidation",MSCI Inc.,"New York, NY",https://www.indeed.com/rc/clk?jk=5b6ea4dd81954a6f&fccid=ddf716c161cc9a6a&vjs=3
Customer Support Specialist - NY,Frame.io,"New York, NY",https://www.indeed.com/rc/clk?jk=08c31c91e5f92791&fccid=babf27961b57f30c&vjs=3
Data Analyst,Olo,"New York, NY",https://www.indeed.com/rc/clk?jk=0c948694c71bfb02&fccid=3000d8714153cbbe&vjs=3
Computer Vision Engineer,RiCOMA International Corporation,"New York, NY",https://www.indeed.com/company/RiCOMA-International-Corporation/jobs/Computer-Vision-Engineer-3aed47a58fe80dfa?fccid=8b6be36fa9851ef0&vjs=3
Data Analyst,Octane,"New York, NY",https://www.indeed.com/rc/clk?jk=7d5b149614711719&fccid=8aeb039f4b39e4c7&vjs=3
Brokerage Associate,Public,"New York, NY",https://www.indeed.com/rc/clk?jk=82ac185926bcb0f1&fccid=ddd79f2137f5cebc&vjs=3
Junior Developer,Capstone,"New York, NY",https://www.indeed.com/rc/clk?jk=933776e143a848c2&fccid=15ac6c88d72e3046&vjs=3
Risk Officer,United Nations,"New York, NY",https://www.indeed.com/rc/clk?jk=f0b5764e723a2ad5&fccid=65ae769cb89830ec&vjs=3
Quantitative Data Intern,Guidepoint,"New York, NY",https://www.indeed.com/rc/clk?jk=b3cc60e5cfe31872&fccid=bf7646a289667e23&vjs=3
"Associate Manager, Data Science",Harnham,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ARICpNo1DhGqfodICOss3ZS6QdhS5AHh5hrs_CHOPYqyMBbpKreu8_0VPK2YpEpLYrxVvG81rRoTMk1IU6ZR4w5JcJzOPpCcI6Xga2oBRx8ITDQIsoGUxfedDcy_CebppFIrGN9P6amOVAtvFp58opx-MYc3rG7fPUiayXQAmcaami5tSjBhKHQIMoUOC20RSLdu4k5ywsjZhkNNfxYJr_n8EJTH-Z9FA6i8Doodof8WKNZnh2qQ0kvaX2QwJ3fzbK3T-FjP1fn0-0NfsM3XVs0wRW5V7fTpEFhDBMhTDAHj9Kv9TALwG-__sDWN6KkicHBS-FZITsqKl0cWvgcaaHheJmdvRJAWHrpoGs7ZLghkBhPL3rGYd_4N77tFPMj5u-isLZBwQyHNtOYJXSzTwDMOfcTgsq0Gx1zSydW4M2mP92xxcTsSDqjx12uzkhuSmfpHFFZIozxKcdgKVVOr3fez5Us6pPfBvgNGexBxKebW1cOupf3LRph3Y-CmpjQJsUX_-SRVd041gi0yzJdN4_JuGmvkbbnvZh9goUtIBYtbVsu77WiH8tSc3o28_RQgww8W7r9M7cbhzhp2OUXIE8vWtncjhX-fVCEiVyBIR_MxFsVd-WnHY5VWTmzV5rahJVHDL5L7eN2XvJA-a3B9qJCiCjQ6VZfoGm4pIN5GiNVDxoZpSdIqIA8njHJedAvl0=&p=7&fvj=0&vjs=3
Online Coding Instructor,CodeWizardsHQ,"New York, NY",https://www.indeed.com/company/CodeWizardsHQ/jobs/Online-Coding-Instructor-8e46261c91d59db8?fccid=e5a6700aae0be288&vjs=3
Quality Assurance Engineer ( Python ),"FireEye, Inc.","New York, NY",https://www.indeed.com/rc/clk?jk=76920e797d2d3aa6&fccid=5ed3d6e8b04e853e&vjs=3
Equity Research Associate,Fundstrat Global Advisors,"New York, NY",https://www.indeed.com/rc/clk?jk=0adb0520fc9b55a1&fccid=978bc31afb217dbc&vjs=3
Machine Learning Engineer,Alaffia Technology Solutions,"New York, NY",https://www.indeed.com/company/Alaffia-Tech-Solutions/jobs/Machine-Learning-Engineer-e47f714b45602502?fccid=fd64b5e3ebf569d1&vjs=3
Director of Operations,Dynamic Beta Investments,"New York, NY",https://www.indeed.com/rc/clk?jk=73565c6fe60f9b06&fccid=1319e541ebf44c49&vjs=3
Python Engineer,iknowvate technologies,"New York, NY",https://www.indeed.com/rc/clk?jk=88d41b4bb4a9cf00&fccid=9ace5aa4e4fa6ce2&vjs=3
Quant Trader,Hudson River Trading,"New York, NY",https://www.indeed.com/rc/clk?jk=6381db8bb661e506&fccid=01b91641951e8886&vjs=3
Junior QA Engineer,HYPR,"New York, NY",https://www.indeed.com/rc/clk?jk=c380695ff6060619&fccid=4e600f8cea86c14f&vjs=3
"Associate Product Manager, TiaMD & TiAdmin",Tia,New York State,https://www.indeed.com/rc/clk?jk=d004315200165bd4&fccid=6d82e4cecbd88ccf&vjs=3
Software Development Engineer in Test (SDET),EnergyHub,"New York, NY",https://www.indeed.com/rc/clk?jk=33b210d98179cb3f&fccid=a05d513acd07aa63&vjs=3
ETL Developer - Asset Management,CRISIL LIMITED,"New York, NY",https://www.indeed.com/company/CRISIL-LIMITED/jobs/ETL-Developer-5f25be2765ed5e37?fccid=07960deccb500f33&vjs=3
Associate QA Engineer,Intercontinental Exchange,"New York, NY",https://www.indeed.com/rc/clk?jk=acc647318ad61355&fccid=306f81e1483f7d82&vjs=3
"Analytics Manager, Customer Success",Veeva Systems,"New York, NY",https://www.indeed.com/rc/clk?jk=d33e2f61cb15634f&fccid=353eb997fc901045&vjs=3
Python Engineer,YouGov,"New York, NY",https://www.indeed.com/rc/clk?jk=544d5e3bf3d32fe1&fccid=e932e178c92b46f5&vjs=3
Quantitative Researcher (Associate),Alpha Beta Investments,"New York, NY",https://www.indeed.com/rc/clk?jk=cb12194850dd5cde&fccid=4f36cf717ed1367b&vjs=3
JUNIOR SOFTWARE DEVELOPER,Fundamental Interactions,"New York, NY",https://www.indeed.com/rc/clk?jk=5818da0abdfd4009&fccid=68f538a67e970465&vjs=3
Operations Analyst - Scheduling,Revel,"New York, NY",https://www.indeed.com/rc/clk?jk=951c2dfcc9335db1&fccid=cb4d0c9403811687&vjs=3
S&P Global Ratings 2021 Credit Summer Internship Program,S&P Global,"New York, NY",https://www.indeed.com/rc/clk?jk=3517432f88b16d7c&fccid=b716e44d2c6283e7&vjs=3
GSP - Global Portfolio Trader,Citi,"New York, NY",https://www.indeed.com/rc/clk?jk=4a582d649c3bd9f8&fccid=5bcd1ef0a7f4fb99&vjs=3
Asset Management- Highbridge- Risk Associate,"JPMorgan Chase Bank, N.A.","New York, NY",https://www.indeed.com/rc/clk?jk=ae1cd814bf29fab7&fccid=aaf3b433897ea465&vjs=3
"Marketting Analyst, VIP",FanDuel,"New York, NY",https://www.indeed.com/rc/clk?jk=198b3b4074dcb96a&fccid=ada833cd00ae27d8&vjs=3
"Associate, Options Trader, Equity Derivatives",Scotiabank,"New York, NY",https://www.indeed.com/rc/clk?jk=52cd46f0d70fafce&fccid=3002307a9e5b4706&vjs=3
STATISTICIAN,Precision Consulting,"New York, NY",https://www.indeed.com/rc/clk?jk=170fc25cffd33e85&fccid=f9fe675c31a6b8de&vjs=3
QA Engineer,Progyny,"New York, NY",https://www.indeed.com/rc/clk?jk=b0a2a9240187bbfc&fccid=c0bc093869fdf263&vjs=3
Data Analyst,Disney Streaming Services,"New York, NY",https://www.indeed.com/rc/clk?jk=eb765b493f012f82&fccid=4b5d257051285786&vjs=3
Data Scientist,Rhino New York,"New York, NY",https://www.indeed.com/rc/clk?jk=44a295ff88a4b895&fccid=74869e36bf8410c1&vjs=3
Data Science,DataDog,"New York, NY",https://www.indeed.com/rc/clk?jk=2ed8b4d1bd76ba0b&fccid=448951d0ddf03e0c&vjs=3
Early Careers | Financial Modeling & Research | New York,Goldman Sachs,"New York, NY",https://www.indeed.com/rc/clk?jk=dc9e838824bcc388&fccid=16a97ed26c75bf2d&vjs=3
Analytical Linguist,"Grammarly, Inc.","New York, NY",https://www.indeed.com/rc/clk?jk=6a77929de57bc95a&fccid=0555014e7bce64c3&vjs=3
"Data Scientist, Player Health and Innovation",National Football League,"New York, NY",https://www.indeed.com/rc/clk?jk=9acdea3dfc0e94a5&fccid=85ac7fb3b19d15f1&vjs=3
"Quantitative Developer, Python",GuardX Inc,"New York, NY",https://www.indeed.com/rc/clk?jk=b905499367112b35&fccid=376cafc34c3b98c4&vjs=3
Analytics Assistant,Noble People,"New York, NY",https://www.indeed.com/rc/clk?jk=6f9b56618a0b8fee&fccid=8be8aa886cba3d1e&vjs=3
Test Engineer,Northwestern Mutual,"New York, NY",https://www.indeed.com/rc/clk?jk=504ba05b2f6051ad&fccid=f2cbb7715eae48aa&vjs=3
Deutsche Bank Analyst Internship Program - IB: Strategic Analytics - New York,Deutsche Bank,"New York, NY",https://www.indeed.com/rc/clk?jk=c521c370bde0c5b5&fccid=f1d8e147024abb3f&vjs=3
Portfolio Associate – Equity,Pacific Investment Management Company LLC,"New York, NY",https://www.indeed.com/rc/clk?jk=677fe35ae977968e&fccid=2d949908fcb6b985&vjs=3
Data Scientist,BNY Mellon,"New York, NY",https://www.indeed.com/rc/clk?jk=b0fea7a51c0d01ce&fccid=b4048be2884af072&vjs=3
Python Engineer,Millennium Management LLC,"New York, NY",https://www.indeed.com/rc/clk?jk=02aa57266f1a0d50&fccid=548e0909717a6ddf&vjs=3
"Equity Research Associate, Industrials (New York, New York)",Raymond James Financial,"New York, NY",https://www.indeed.com/rc/clk?jk=f9cae3ade2d37e96&fccid=a29e9c4c46532426&vjs=3
Junior QA Engineer,HYPR,"New York, NY",https://www.indeed.com/rc/clk?jk=c380695ff6060619&fccid=4e600f8cea86c14f&vjs=3
"Associate Product Manager, TiaMD & TiAdmin",Tia,New York State,https://www.indeed.com/rc/clk?jk=d004315200165bd4&fccid=6d82e4cecbd88ccf&vjs=3
Software Development Engineer in Test (SDET),EnergyHub,"New York, NY",https://www.indeed.com/rc/clk?jk=33b210d98179cb3f&fccid=a05d513acd07aa63&vjs=3
ETL Developer - Asset Management,CRISIL LIMITED,"New York, NY",https://www.indeed.com/company/CRISIL-LIMITED/jobs/ETL-Developer-5f25be2765ed5e37?fccid=07960deccb500f33&vjs=3
(Remote) Need experienced PHP/MYSQL developer - intern or part-time,Bitpush Inc.,"New York, NY",https://www.indeed.com/company/Flashfresh-LLC/jobs/Need-Experienced-PHP-MySQL-Developer-6e3606bbe3a82c54?fccid=8ff933a93be16696&vjs=3
Associate QA Engineer,Intercontinental Exchange,"New York, NY",https://www.indeed.com/rc/clk?jk=acc647318ad61355&fccid=306f81e1483f7d82&vjs=3
"Analytics Manager, Customer Success",Veeva Systems,"New York, NY",https://www.indeed.com/rc/clk?jk=d33e2f61cb15634f&fccid=353eb997fc901045&vjs=3
Python Engineer,YouGov,"New York, NY",https://www.indeed.com/rc/clk?jk=544d5e3bf3d32fe1&fccid=e932e178c92b46f5&vjs=3
Quantitative Researcher (Associate),Alpha Beta Investments,"New York, NY",https://www.indeed.com/rc/clk?jk=cb12194850dd5cde&fccid=4f36cf717ed1367b&vjs=3
Software Engineering Manager,Obsess,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BKgzQyzTF1Q9mOsR1amaS-juVGLjHt5Cdom-gEF9y-xUy4ZgYGvqpSfKH3gKminqtV7RbEpWCjxbd6NGHAkFwaVYp7dxKkven9ZP9ADQfcYdRDy-mgINrpumiNm9IF-bo0VL2p4poComVSu7Z8XsdJHb2AfFrPLkkN1Ee6bCLfMIOXB3L1rtXORZYQxbgGXy230knhBf4KrxOP9V2AaooraC5NnVYay3dFO-twFYRyysXWE0D898rDgchIGLNuBE8uVbSeLN1r56PCdsc6iox0PYcO8uUDhR1gP6VHpwFOMLolOPxWujONlVIb92rABUnj8tLBCF1hcpUxYRKhl2zAgf5tUzbqkRH0jEeKZniq5o3EPEBQoUXJOYuj8nju4WCu8ZmRSUwMEg5YgIXV9TBqkM9mTOjlRSAnipvTaNPDBfY231fuI9hvAXHn0zNnJWafBZVGbGPGAA==&p=10&fvj=1&vjs=3
Frontend Engineer,OpenAsset,"New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C4Tabrtcbt4ExmXtHRH1Po8yB0VJ0sezETT7KgwkmHbkUs6safX0lcGQsSSVxrKkDysikSTeLAOB9WoWxSL4YCFw3GDwmyG5dS2G3F9mGT1dGcxbJhzKUzfThNeuBd0XRedwWqgb9a0a_IUMdEpmmXSVKseuSQLncvBGvfXDFXCd4Paqy5GuIT5c7m355b-m0y2TGOZbwQDw1sp7WphbPDLlN-wqPAPRs1dHzw_BemFhRyQRLMLimti1bwYRxUsVkWXjYhpBFJit-VprtUVpn6FiHKtxIUiDb3RBxmFJhP5ynZ5q51tblpezNBEW8tAt44opxqnINeghQJKEHNQreSOS3UOrt5QP-VOg0q-VVMvPNWVXaW6IiD78tQU8cCfi7NsB110OKjJNkgC36ik0M6WjTV83ky7CfqZ5p_jmZNAqtSQaXk89cX9yC_9zb_EI0v7YruRUTq-Q==&p=11&fvj=1&vjs=3
Android Builder and Breaker,SIEGE Technologies,"Rome, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AdInteBIs2q07Iq4t7BWogwuopeowLAH_Cef35ORgZEn2QqF0SrF0rKmNGB9-3gIfQYjq300Am73vkZiJ-8Mjd3zyAsD9KpP1h_PdM2oKLGuTlAqH4Yi0mq--8NBdqVWKbnmCRS3q0edPYxj3_VacxqoGksUaMk5-RCOSqmVYCCWtgSL3QhdXp563ybp5k-HdzRgHnW24NMY-hBHsDQ0C2AtfH8FAo-DzE3YpwHdcq_gkGsC8GWW_7BLEHuy7Mq_BL19mNdmWNn-kJq1fqRXonfW-ExfN3guHMzmxSP-CVdgIliFjqQJJfOCbH9fR6tZ40MauUP5fwHqLfids101rL3u8pXSQzMliklbOWlo0yBB9XBjh_EX18KLGxPamPx_vCINQU8flItUbdXLcXfdHfdLUUz48dev-JExLAQc1Rppx-CdHj0qWX1GirQ8psosHKIfAc53Zavg4s1_oHx5eY&p=12&fvj=1&vjs=3
